,event_0,event_1,event_2,event_3,event_4,event_5,event_6,event_7,event_8,event_9,event_10,event_11,event_12,event_13,event_14,event_15,event_16,event_17,event_18,event_19,event_20,event_21,event_22,event_23,event_24,event_25,event_26,event_27,event_28,event_29,event_30,event_31,event_32,event_33,event_34,event_35,event_36,event_37,event_38,event_39,event_40,event_41,event_42,event_43,event_44,event_45,event_46,event_47,event_48,event_49,event_50
1465,1464,53.0,54.0,55.0,54.0,52.0,54.0,55.0,54.0,54.0,53.0,53.0,51.0,53.0,54.0,54.0,53.0,54.0,56.0,52.0,53.0,51.0,52.0,50.0,55.0,51.0,52.0,50.0,53.0,53.0,52.0,53.0,51.0,52.0,54.0,51.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,51.0,53.0,53.0,51.0,51.0,53.0,52.0,51.0
1466,1465,54.0,51.0,52.0,53.0,52.0,52.0,54.0,54.0,54.0,53.0,53.0,55.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0,52.0,51.0,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,55.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,51.0,52.0
1467,1466,52.0,52.0,53.0,53.0,52.0,54.0,54.0,53.0,54.0,53.0,53.0,51.0,53.0,54.0,52.0,53.0,52.0,55.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,52.0,52.0,53.0,53.0,52.0,52.0,50.0,54.0,52.0,54.0,53.0,53.0,51.0,52.0,55.0,52.0,51.0,50.0,54.0,51.0,51.0,52.0,53.0,54.0,53.0
1468,1467,51.0,52.0,53.0,51.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,52.0,54.0,53.0,54.0,54.0,50.0,51.0,52.0,52.0,54.0,52.0,51.0,53.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,53.0,55.0,51.0,54.0,53.0,51.0,52.0,55.0,53.0,53.0,53.0,53.0,53.0,52.0,55.0,53.0,54.0
1469,1468,52.0,53.0,52.0,54.0,54.0,52.0,53.0,51.0,52.0,53.0,52.0,52.0,55.0,53.0,51.0,53.0,52.0,54.0,52.0,53.0,51.0,52.0,52.0,50.0,53.0,51.0,52.0,53.0,53.0,52.0,55.0,52.0,53.0,53.0,52.0,54.0,55.0,53.0,53.0,52.0,54.0,53.0,54.0,53.0,53.0,52.0,54.0,53.0,52.0,54.0
1470,1469,53.0,53.0,54.0,51.0,51.0,54.0,55.0,52.0,54.0,53.0,51.0,51.0,54.0,52.0,51.0,51.0,55.0,56.0,52.0,50.0,53.0,51.0,50.0,52.0,55.0,49.0,53.0,51.0,54.0,51.0,53.0,53.0,53.0,53.0,53.0,54.0,53.0,52.0,52.0,54.0,52.0,55.0,52.0,52.0,52.0,54.0,55.0,52.0,53.0,53.0
1471,1470,53.0,51.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,54.0,51.0,52.0,52.0,53.0,53.0,52.0,53.0,53.0,54.0,51.0,53.0,53.0,54.0,55.0,55.0,52.0,52.0,53.0,55.0,51.0,54.0,52.0,51.0,53.0,55.0,52.0,53.0,52.0,52.0,55.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0,52.0,52.0,52.0
1472,1471,50.0,53.0,54.0,54.0,52.0,52.0,53.0,51.0,54.0,51.0,51.0,53.0,52.0,54.0,54.0,50.0,53.0,55.0,51.0,56.0,50.0,52.0,51.0,53.0,55.0,54.0,51.0,54.0,54.0,51.0,54.0,52.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,52.0,53.0,54.0,53.0,53.0,52.0,52.0,51.0,52.0,51.0,52.0
1473,1472,52.0,54.0,52.0,52.0,54.0,50.0,54.0,53.0,53.0,52.0,52.0,51.0,50.0,53.0,52.0,50.0,51.0,54.0,53.0,53.0,53.0,51.0,51.0,55.0,55.0,51.0,53.0,52.0,54.0,52.0,52.0,51.0,52.0,52.0,52.0,54.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,51.0,50.0
1474,1473,52.0,53.0,53.0,53.0,53.0,52.0,51.0,53.0,54.0,53.0,52.0,52.0,54.0,55.0,51.0,52.0,53.0,54.0,55.0,50.0,54.0,52.0,52.0,52.0,53.0,49.0,54.0,53.0,54.0,51.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,50.0,52.0,54.0,51.0,51.0,52.0,51.0,51.0,50.0,53.0
1475,1474,52.0,54.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,51.0,53.0,55.0,53.0,54.0,52.0,51.0,52.0,53.0,53.0,51.0,53.0,51.0,52.0,52.0,55.0,52.0,53.0,52.0,53.0,53.0,53.0,53.0,53.0
1476,1475,52.0,54.0,51.0,53.0,55.0,52.0,53.0,56.0,50.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,51.0,53.0,54.0,58.0,50.0,52.0,53.0,55.0,53.0,50.0,50.0,52.0,53.0,55.0,53.0,52.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,53.0,53.0,52.0,50.0,54.0,52.0,52.0,53.0
1477,1476,52.0,52.0,52.0,51.0,53.0,52.0,55.0,52.0,53.0,55.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,52.0,51.0,53.0,51.0,52.0,54.0,51.0,53.0,54.0,52.0,53.0,55.0,51.0,53.0,52.0,56.0,55.0,54.0,53.0,55.0,50.0,52.0,53.0,54.0,54.0,52.0,52.0,53.0,54.0,53.0,51.0
1478,1477,54.0,54.0,52.0,52.0,51.0,51.0,54.0,55.0,53.0,54.0,50.0,51.0,52.0,52.0,53.0,53.0,54.0,52.0,52.0,52.0,54.0,51.0,52.0,54.0,54.0,53.0,54.0,51.0,53.0,52.0,53.0,52.0,52.0,54.0,54.0,53.0,53.0,56.0,53.0,55.0,53.0,52.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,52.0
1479,1478,52.0,53.0,54.0,55.0,53.0,54.0,51.0,54.0,50.0,53.0,54.0,54.0,52.0,54.0,54.0,54.0,52.0,53.0,54.0,54.0,52.0,53.0,55.0,55.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0,54.0
1480,1479,52.0,53.0,53.0,53.0,54.0,53.0,55.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,54.0,53.0,52.0,53.0,54.0,55.0,53.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,56.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,53.0,51.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0
1481,1480,53.0,52.0,54.0,54.0,53.0,52.0,52.0,54.0,52.0,55.0,53.0,54.0,51.0,53.0,54.0,54.0,53.0,53.0,54.0,53.0,51.0,53.0,52.0,52.0,53.0,51.0,54.0,51.0,54.0,55.0,54.0,54.0,53.0,52.0,55.0,53.0,57.0,55.0,53.0,55.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,52.0
1482,1481,52.0,52.0,54.0,52.0,52.0,53.0,53.0,53.0,54.0,53.0,54.0,52.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0,50.0,54.0,52.0,52.0,53.0,54.0,52.0,52.0,53.0,55.0,53.0,52.0,53.0,51.0,53.0,55.0,50.0,54.0,52.0,53.0,53.0,52.0,54.0,55.0,52.0,51.0,53.0,53.0,53.0,53.0,53.0
1483,1482,53.0,52.0,52.0,53.0,53.0,51.0,53.0,53.0,50.0,54.0,54.0,51.0,54.0,53.0,52.0,54.0,52.0,53.0,53.0,56.0,53.0,52.0,52.0,55.0,53.0,55.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,54.0,54.0,53.0,54.0,53.0,54.0,54.0,51.0,53.0,55.0,53.0,54.0,54.0,54.0,52.0,54.0
1484,1483,52.0,51.0,54.0,53.0,55.0,53.0,53.0,50.0,51.0,52.0,52.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,52.0,53.0,54.0,53.0,50.0,53.0,53.0,52.0,53.0,55.0,49.0,52.0,52.0,54.0,54.0,53.0,52.0,51.0,53.0,54.0,52.0,52.0,53.0,53.0,52.0,51.0,53.0,51.0,52.0
1485,1484,52.0,53.0,53.0,51.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,55.0,51.0,53.0,53.0,52.0,56.0,53.0,52.0,51.0,51.0,51.0,51.0,54.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,53.0,53.0,54.0,53.0,54.0,54.0,55.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,49.0,52.0,53.0,53.0
1486,1485,53.0,52.0,52.0,53.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0,52.0,56.0,52.0,51.0,54.0,52.0,53.0,52.0,53.0,50.0,51.0,54.0,55.0,53.0,53.0,53.0,54.0,52.0,52.0,51.0,52.0,54.0,51.0,54.0,54.0,54.0,54.0,52.0,52.0,52.0,51.0,52.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0
1487,1486,51.0,53.0,52.0,54.0,53.0,53.0,54.0,51.0,53.0,51.0,53.0,54.0,55.0,53.0,54.0,55.0,52.0,53.0,51.0,55.0,51.0,55.0,50.0,53.0,53.0,52.0,53.0,53.0,51.0,52.0,51.0,53.0,54.0,51.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,48.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,51.0
1488,1487,53.0,55.0,51.0,52.0,54.0,53.0,54.0,52.0,52.0,53.0,54.0,52.0,52.0,51.0,52.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,53.0,55.0,54.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,52.0,53.0,54.0,55.0,53.0,52.0,52.0,52.0,55.0,52.0,53.0,55.0,54.0,52.0,52.0,53.0,53.0,52.0
1489,1488,52.0,54.0,53.0,54.0,51.0,53.0,53.0,53.0,52.0,51.0,54.0,53.0,51.0,53.0,53.0,53.0,53.0,54.0,52.0,50.0,52.0,52.0,52.0,52.0,54.0,50.0,54.0,53.0,54.0,55.0,54.0,52.0,52.0,53.0,53.0,55.0,56.0,52.0,52.0,52.0,53.0,52.0,54.0,54.0,53.0,51.0,53.0,53.0,52.0,52.0
1490,1489,51.0,52.0,53.0,52.0,52.0,52.0,53.0,52.0,53.0,53.0,55.0,53.0,52.0,52.0,53.0,52.0,53.0,53.0,53.0,55.0,54.0,52.0,51.0,53.0,54.0,53.0,50.0,52.0,53.0,51.0,52.0,51.0,52.0,52.0,53.0,52.0,55.0,52.0,52.0,52.0,54.0,51.0,51.0,55.0,53.0,53.0,52.0,53.0,54.0,54.0
1491,1490,52.0,54.0,53.0,51.0,54.0,51.0,52.0,52.0,51.0,53.0,51.0,51.0,52.0,52.0,52.0,52.0,53.0,53.0,54.0,55.0,51.0,51.0,55.0,55.0,52.0,52.0,52.0,54.0,52.0,51.0,51.0,54.0,54.0,53.0,51.0,52.0,52.0,53.0,53.0,55.0,55.0,52.0,53.0,52.0,54.0,51.0,53.0,53.0,53.0,54.0
1492,1491,52.0,52.0,53.0,53.0,52.0,55.0,52.0,52.0,52.0,52.0,54.0,54.0,53.0,54.0,54.0,52.0,53.0,53.0,52.0,50.0,52.0,51.0,52.0,53.0,52.0,50.0,52.0,53.0,50.0,52.0,53.0,52.0,52.0,52.0,53.0,53.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,54.0,54.0
1493,1492,54.0,54.0,52.0,54.0,52.0,52.0,55.0,52.0,52.0,52.0,52.0,52.0,53.0,54.0,53.0,52.0,52.0,52.0,52.0,49.0,54.0,53.0,52.0,53.0,53.0,55.0,53.0,53.0,54.0,54.0,53.0,52.0,54.0,53.0,53.0,54.0,52.0,53.0,52.0,54.0,53.0,52.0,54.0,53.0,51.0,54.0,52.0,53.0,54.0,51.0
1494,1493,52.0,53.0,55.0,52.0,54.0,53.0,53.0,51.0,54.0,53.0,52.0,52.0,52.0,52.0,51.0,52.0,52.0,55.0,53.0,54.0,49.0,54.0,51.0,54.0,52.0,52.0,53.0,55.0,52.0,54.0,55.0,53.0,53.0,54.0,51.0,53.0,53.0,52.0,52.0,53.0,50.0,50.0,53.0,53.0,51.0,53.0,51.0,52.0,51.0,52.0
1495,1494,51.0,54.0,52.0,51.0,52.0,51.0,55.0,53.0,56.0,54.0,51.0,51.0,53.0,52.0,52.0,53.0,53.0,52.0,53.0,55.0,55.0,50.0,51.0,54.0,52.0,53.0,51.0,50.0,54.0,52.0,53.0,50.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,52.0,51.0,53.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,53.0
1496,1495,53.0,55.0,51.0,53.0,54.0,52.0,53.0,51.0,56.0,55.0,54.0,53.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,51.0,52.0,54.0,52.0,53.0,51.0,52.0,51.0,53.0,56.0,53.0,54.0,51.0,54.0,53.0,54.0,51.0,52.0,53.0,51.0,53.0,53.0,51.0,55.0,52.0,54.0,53.0,53.0,53.0,51.0,52.0
1497,1496,53.0,54.0,52.0,55.0,52.0,53.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,54.0,55.0,51.0,53.0,53.0,52.0,54.0,52.0,54.0,52.0,54.0,55.0,53.0,51.0,53.0,53.0,52.0,53.0,53.0,51.0,53.0,53.0,51.0,54.0,54.0,52.0,52.0,54.0,54.0,53.0,53.0,50.0,52.0,53.0,52.0,52.0,53.0
1498,1497,53.0,54.0,55.0,55.0,53.0,50.0,52.0,52.0,52.0,54.0,54.0,52.0,54.0,53.0,52.0,51.0,50.0,53.0,52.0,57.0,53.0,51.0,53.0,55.0,53.0,52.0,52.0,54.0,54.0,50.0,52.0,51.0,51.0,51.0,54.0,54.0,53.0,55.0,51.0,52.0,53.0,51.0,54.0,51.0,52.0,54.0,53.0,53.0,53.0,52.0
1499,1498,53.0,53.0,53.0,55.0,54.0,51.0,54.0,52.0,55.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0,52.0,54.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,50.0,52.0,54.0,51.0,52.0,54.0,51.0,51.0,51.0,53.0,51.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,52.0,54.0,54.0,54.0,53.0,51.0,52.0
1500,1499,54.0,52.0,52.0,52.0,51.0,51.0,54.0,53.0,54.0,54.0,53.0,53.0,54.0,54.0,54.0,52.0,52.0,53.0,51.0,53.0,53.0,56.0,52.0,51.0,55.0,53.0,54.0,50.0,55.0,51.0,52.0,51.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,53.0,50.0,51.0,54.0,51.0,54.0,54.0,52.0,52.0,53.0
1501,1500,53.0,53.0,54.0,53.0,52.0,55.0,51.0,53.0,53.0,53.0,51.0,50.0,52.0,55.0,53.0,52.0,53.0,53.0,54.0,56.0,52.0,51.0,54.0,55.0,52.0,52.0,52.0,54.0,52.0,51.0,53.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,53.0,54.0,52.0,51.0,55.0,56.0,50.0,50.0,54.0,53.0,53.0,50.0
1502,1501,51.0,54.0,53.0,53.0,52.0,53.0,53.0,52.0,53.0,51.0,53.0,52.0,52.0,53.0,54.0,51.0,53.0,52.0,50.0,56.0,55.0,53.0,54.0,55.0,53.0,52.0,52.0,54.0,54.0,52.0,54.0,52.0,53.0,53.0,53.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,52.0,54.0,51.0,53.0,51.0,55.0,51.0,52.0
1503,1502,53.0,54.0,52.0,52.0,55.0,51.0,55.0,52.0,54.0,54.0,53.0,53.0,52.0,53.0,54.0,53.0,51.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,52.0,54.0,53.0,53.0,53.0,53.0,52.0,54.0,53.0,53.0,51.0,53.0,53.0,55.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,52.0,54.0,56.0,51.0,52.0
1504,1503,52.0,53.0,52.0,52.0,53.0,54.0,51.0,53.0,52.0,53.0,53.0,52.0,51.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,51.0,54.0,53.0,54.0,54.0,52.0,53.0,54.0,52.0,51.0,55.0,52.0,54.0,52.0,51.0,52.0,52.0,51.0,51.0,53.0,52.0,52.0,54.0,53.0,50.0,50.0,53.0,54.0,52.0,53.0
1505,1504,53.0,51.0,53.0,53.0,53.0,55.0,54.0,53.0,49.0,52.0,51.0,52.0,53.0,52.0,53.0,53.0,54.0,53.0,53.0,57.0,53.0,51.0,52.0,53.0,55.0,55.0,54.0,52.0,56.0,51.0,52.0,50.0,52.0,52.0,52.0,54.0,52.0,54.0,52.0,52.0,52.0,53.0,51.0,52.0,53.0,52.0,53.0,53.0,52.0,54.0
1506,1505,52.0,53.0,53.0,54.0,53.0,52.0,54.0,53.0,51.0,52.0,51.0,51.0,50.0,51.0,53.0,51.0,50.0,53.0,53.0,54.0,53.0,51.0,52.0,53.0,55.0,54.0,53.0,51.0,51.0,54.0,53.0,53.0,51.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,50.0,52.0,54.0,52.0,55.0,51.0,53.0,52.0,53.0,53.0
1507,1506,51.0,51.0,52.0,54.0,53.0,50.0,54.0,50.0,50.0,52.0,51.0,54.0,53.0,54.0,52.0,52.0,51.0,56.0,53.0,51.0,53.0,53.0,50.0,50.0,55.0,55.0,51.0,52.0,51.0,52.0,53.0,54.0,52.0,53.0,54.0,53.0,54.0,53.0,52.0,53.0,53.0,53.0,52.0,53.0,52.0,53.0,52.0,54.0,52.0,52.0
1508,1507,51.0,53.0,52.0,53.0,52.0,53.0,54.0,53.0,50.0,52.0,54.0,51.0,52.0,52.0,54.0,52.0,53.0,54.0,54.0,53.0,53.0,53.0,52.0,54.0,53.0,54.0,53.0,55.0,56.0,53.0,51.0,54.0,54.0,52.0,52.0,49.0,51.0,55.0,51.0,52.0,50.0,52.0,52.0,51.0,51.0,53.0,53.0,52.0,52.0,53.0
1509,1508,51.0,52.0,53.0,54.0,51.0,56.0,53.0,53.0,53.0,53.0,54.0,52.0,50.0,52.0,53.0,52.0,51.0,55.0,51.0,53.0,52.0,53.0,52.0,52.0,55.0,52.0,52.0,54.0,56.0,53.0,53.0,51.0,50.0,53.0,50.0,53.0,54.0,52.0,51.0,54.0,50.0,51.0,54.0,53.0,52.0,51.0,52.0,53.0,51.0,51.0
1510,1509,54.0,54.0,53.0,53.0,53.0,51.0,53.0,53.0,54.0,53.0,52.0,53.0,52.0,53.0,55.0,52.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,52.0,52.0,53.0,52.0,52.0,53.0,52.0,53.0,51.0,49.0,53.0,53.0,52.0,53.0,53.0,52.0,54.0,53.0,54.0,54.0,54.0,52.0,51.0,53.0,54.0,52.0,51.0
1511,1510,52.0,54.0,53.0,54.0,54.0,49.0,54.0,51.0,53.0,52.0,53.0,52.0,53.0,54.0,52.0,53.0,54.0,54.0,52.0,52.0,52.0,55.0,54.0,50.0,55.0,52.0,52.0,52.0,54.0,55.0,53.0,53.0,52.0,50.0,56.0,52.0,54.0,52.0,52.0,55.0,52.0,53.0,53.0,50.0,53.0,51.0,53.0,53.0,52.0,52.0
1512,1511,53.0,52.0,53.0,51.0,52.0,55.0,53.0,52.0,51.0,52.0,53.0,52.0,52.0,53.0,53.0,53.0,53.0,53.0,51.0,54.0,55.0,54.0,52.0,53.0,54.0,54.0,52.0,53.0,56.0,53.0,53.0,52.0,52.0,52.0,51.0,52.0,54.0,50.0,52.0,53.0,51.0,53.0,53.0,50.0,52.0,55.0,52.0,53.0,51.0,55.0
1513,1512,54.0,53.0,55.0,54.0,53.0,52.0,51.0,53.0,51.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,51.0,51.0,55.0,54.0,52.0,50.0,52.0,51.0,53.0,53.0,52.0,53.0,55.0,54.0,52.0,51.0,52.0,52.0,52.0,55.0,53.0,52.0,53.0,53.0,53.0,53.0,54.0,51.0,52.0,51.0,53.0,51.0,52.0,51.0
1514,1513,51.0,52.0,54.0,55.0,53.0,48.0,54.0,53.0,53.0,51.0,52.0,54.0,54.0,54.0,53.0,55.0,52.0,55.0,52.0,50.0,53.0,53.0,53.0,52.0,54.0,52.0,52.0,50.0,51.0,52.0,54.0,52.0,53.0,53.0,53.0,50.0,54.0,52.0,53.0,55.0,50.0,52.0,54.0,53.0,54.0,51.0,54.0,53.0,54.0,49.0
1515,1514,52.0,51.0,54.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,53.0,52.0,54.0,52.0,52.0,53.0,54.0,52.0,54.0,52.0,54.0,52.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,55.0,54.0,51.0,53.0,53.0,52.0,53.0,53.0,55.0,53.0,52.0,51.0,53.0,55.0,54.0,50.0,53.0,53.0,54.0,52.0,53.0
1516,1515,53.0,53.0,53.0,53.0,51.0,57.0,53.0,53.0,51.0,53.0,53.0,52.0,52.0,53.0,53.0,52.0,52.0,51.0,55.0,54.0,51.0,52.0,53.0,53.0,52.0,52.0,53.0,53.0,57.0,53.0,54.0,52.0,54.0,54.0,53.0,53.0,52.0,53.0,51.0,53.0,53.0,53.0,53.0,52.0,51.0,51.0,53.0,54.0,51.0,53.0
1517,1516,52.0,52.0,56.0,54.0,53.0,50.0,53.0,53.0,51.0,53.0,53.0,53.0,54.0,54.0,53.0,53.0,50.0,52.0,53.0,51.0,54.0,52.0,53.0,53.0,53.0,52.0,53.0,53.0,51.0,51.0,53.0,51.0,52.0,53.0,53.0,52.0,53.0,52.0,52.0,52.0,54.0,53.0,52.0,53.0,51.0,51.0,52.0,53.0,51.0,51.0
1518,1517,53.0,55.0,54.0,54.0,52.0,49.0,54.0,54.0,50.0,53.0,51.0,52.0,54.0,53.0,53.0,51.0,52.0,53.0,52.0,50.0,52.0,51.0,54.0,51.0,52.0,55.0,55.0,52.0,50.0,54.0,53.0,52.0,54.0,53.0,54.0,55.0,52.0,52.0,53.0,54.0,52.0,53.0,53.0,52.0,53.0,52.0,53.0,54.0,54.0,56.0
1519,1518,51.0,53.0,53.0,52.0,53.0,56.0,53.0,54.0,51.0,51.0,54.0,52.0,50.0,51.0,53.0,53.0,52.0,53.0,53.0,54.0,54.0,53.0,54.0,53.0,53.0,53.0,54.0,51.0,55.0,52.0,51.0,51.0,52.0,50.0,54.0,55.0,53.0,51.0,52.0,52.0,52.0,51.0,53.0,54.0,52.0,51.0,52.0,52.0,52.0,52.0
1520,1519,54.0,53.0,53.0,53.0,52.0,53.0,56.0,53.0,51.0,51.0,52.0,52.0,54.0,52.0,52.0,53.0,52.0,53.0,53.0,52.0,52.0,51.0,54.0,53.0,56.0,54.0,54.0,53.0,56.0,51.0,53.0,53.0,51.0,53.0,54.0,53.0,52.0,54.0,52.0,52.0,54.0,53.0,53.0,54.0,52.0,54.0,51.0,53.0,51.0,54.0
1521,1520,52.0,55.0,52.0,55.0,53.0,49.0,53.0,54.0,54.0,53.0,52.0,52.0,51.0,53.0,52.0,53.0,50.0,52.0,54.0,51.0,51.0,51.0,53.0,53.0,53.0,54.0,53.0,54.0,50.0,53.0,53.0,54.0,54.0,51.0,52.0,55.0,52.0,54.0,53.0,54.0,51.0,52.0,52.0,53.0,52.0,53.0,52.0,52.0,53.0,53.0
1522,1521,50.0,53.0,54.0,53.0,53.0,50.0,54.0,52.0,54.0,52.0,53.0,52.0,51.0,54.0,54.0,53.0,54.0,53.0,52.0,53.0,52.0,51.0,53.0,54.0,53.0,53.0,52.0,52.0,53.0,53.0,54.0,52.0,51.0,52.0,52.0,53.0,51.0,53.0,52.0,52.0,52.0,51.0,53.0,53.0,53.0,53.0,51.0,52.0,52.0,54.0
1523,1522,52.0,54.0,53.0,53.0,51.0,53.0,53.0,52.0,54.0,54.0,55.0,51.0,54.0,51.0,53.0,53.0,52.0,53.0,51.0,54.0,53.0,51.0,53.0,56.0,53.0,52.0,53.0,51.0,57.0,53.0,52.0,53.0,54.0,53.0,54.0,54.0,53.0,52.0,52.0,54.0,53.0,53.0,52.0,54.0,51.0,51.0,53.0,53.0,50.0,52.0
1524,1523,52.0,53.0,54.0,54.0,53.0,52.0,52.0,54.0,55.0,53.0,54.0,54.0,51.0,50.0,56.0,51.0,52.0,52.0,51.0,54.0,51.0,53.0,53.0,52.0,55.0,52.0,53.0,53.0,54.0,53.0,53.0,54.0,52.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,51.0,52.0,53.0,53.0,53.0,51.0,51.0,53.0,53.0,51.0
1525,1524,52.0,53.0,54.0,52.0,54.0,49.0,52.0,53.0,56.0,53.0,54.0,52.0,53.0,53.0,55.0,53.0,52.0,50.0,55.0,51.0,52.0,50.0,52.0,54.0,53.0,53.0,51.0,54.0,51.0,52.0,51.0,52.0,54.0,52.0,53.0,51.0,51.0,53.0,51.0,51.0,54.0,55.0,56.0,52.0,53.0,54.0,52.0,52.0,55.0,54.0
1526,1525,53.0,51.0,54.0,53.0,53.0,53.0,52.0,52.0,54.0,52.0,52.0,52.0,52.0,53.0,56.0,51.0,53.0,53.0,52.0,55.0,53.0,53.0,51.0,52.0,55.0,50.0,54.0,54.0,53.0,53.0,53.0,52.0,53.0,54.0,54.0,52.0,53.0,52.0,50.0,52.0,51.0,53.0,55.0,52.0,52.0,53.0,54.0,51.0,52.0,52.0
1527,1526,51.0,52.0,53.0,54.0,52.0,54.0,53.0,52.0,53.0,52.0,54.0,53.0,52.0,53.0,52.0,52.0,54.0,53.0,52.0,57.0,53.0,52.0,52.0,50.0,53.0,52.0,52.0,53.0,54.0,53.0,51.0,50.0,53.0,52.0,55.0,52.0,54.0,53.0,54.0,52.0,51.0,50.0,55.0,52.0,53.0,53.0,51.0,52.0,52.0,51.0
1528,1527,52.0,54.0,54.0,53.0,52.0,49.0,54.0,52.0,53.0,54.0,55.0,54.0,53.0,51.0,53.0,53.0,53.0,52.0,52.0,51.0,51.0,52.0,53.0,52.0,50.0,53.0,53.0,54.0,50.0,52.0,53.0,53.0,55.0,53.0,53.0,53.0,52.0,53.0,53.0,54.0,52.0,52.0,54.0,52.0,51.0,51.0,54.0,53.0,53.0,53.0
1529,1528,53.0,52.0,54.0,54.0,54.0,51.0,53.0,53.0,54.0,52.0,53.0,55.0,52.0,54.0,53.0,52.0,51.0,54.0,53.0,51.0,54.0,53.0,52.0,53.0,54.0,54.0,50.0,53.0,49.0,51.0,53.0,53.0,52.0,53.0,52.0,54.0,54.0,51.0,51.0,52.0,51.0,52.0,54.0,53.0,52.0,51.0,53.0,54.0,52.0,53.0
1530,1529,53.0,52.0,54.0,54.0,54.0,55.0,55.0,54.0,51.0,55.0,51.0,53.0,52.0,55.0,51.0,53.0,51.0,53.0,53.0,56.0,53.0,53.0,50.0,55.0,53.0,55.0,51.0,53.0,56.0,51.0,54.0,51.0,50.0,52.0,52.0,54.0,53.0,50.0,51.0,52.0,53.0,52.0,53.0,53.0,53.0,52.0,52.0,53.0,52.0,54.0
